SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Linh Lung Tháp-Bùa Chú-Tăng tất cả kháng tính		2069		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	allres_p	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng triệt tiêu sát thương		2070		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	sorbdamage_yan_p	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng thêm sát thương		2071		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	anti_sorbdamage_yan_p	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng xác suất hóa giải		2072		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	block_rate	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng bỏ qua hóa giải		2073		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	anti_block_rate	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng xác suất trọng kích		2074		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	enhancehit_rate	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng kháng trọng kích		2075		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	anti_enhancehit_rate	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng hiệu suất hồi phục		2076		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	lifereplenish_p	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng tốc độ di chuyển		2077		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	fastwalkrun_yan_p	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Tăng hiệu quả trọng kích		2078		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	enhancehiteffect_rate	linglongtaputongfuzhou																																								
Linh Lung Tháp-Bùa Chú-Kim Cang Bất Hoại		2079		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	block_rate	linglongtaqianglifuzhou																																								
Linh Lung Tháp-Bùa Chú-Thiên Địa Đồng Thọ		2080		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	meleedamagereturn_p	linglongtaqianglifuzhou	rangedamagereturn_p	linglongtaqianglifuzhou																																						
Linh Lung Tháp-Bùa Chú-Truy Phong Trục Điện		2081		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	attackspeed_yan_v	linglongtaqianglifuzhou	castspeed_yan_v	linglongtaqianglifuzhou																																						
Linh Lung Tháp-Bùa Chú-Xuân Phong Hóa Vũ		2082		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	lifepotion_v	linglongtaqianglifuzhou																																								
Ngũ Hành Trận-BOSS Mộc-BUFF Trọng Thương		2083		2	\spr\Ui\skill\悲书清风.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			66	0	0	0	0	640	0	0	0	0	1	624	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	lifereplenish_v	muboss_chaojiliuxue																																								Mất sinh lực liên tục
Ngũ Hành Trận-BUFF Thiên Mệnh		2084		2	\spr\Ui\skill\悲书清风.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			100	0	0	0	0	640	0	0	0	0	1	624	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	skill_enhance	tianming_bigbuff	enhancehiteffect_rate	tianming_bigbuff	enhancehit_rate	tianming_bigbuff	lifemax_yan_v	tianming_bigbuff																																		Thêm năng lực
Ngũ Hành Trận-BUFF Diệt Quái Biến Dị		2085		2	\spr\Ui\skill\悲书清风.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			67	0	0	0	0	640	0	0	0	0	1	624	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	skill_enhance	tianming_smallbuff	lifemax_yan_v	tianming_smallbuff																																						Thêm năng lực
Ngũ Hành Trận-BOSS Hỏa-Phóng Hỏa		2086		0	\spr\Ui\技能图标\150\icon_sk_150_em_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	0	640	0	5	2	2	0	634	-1	3	1	10	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2087	0	20	-1	1	0	0	150	0	65537	0				0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_xiahuo	firedamage_v	huoboss_xiahuo	skill_cost_v	huoboss_xiahuo	allres_p	huoboss_xiahuo																																		Bắn vào hình hộp dài phía trước
Ngũ Hành Trận-BOSS Hỏa-Phóng Hỏa-Con		2087		0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\补充\born01.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	1	0	0	3	635	-1	1	1	10	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2088	30	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_xiahuozi	firedamage_v	huoboss_xiahuozi	skill_cost_v	huoboss_xiahuozi	allres_p	huoboss_xiahuozi																																		Bay kích hoạt đạn
Ngũ Hành Trận-BOSS Hỏa-Phóng Hỏa-Con-Con		2088		0	\spr\Ui\skill\三峨雯雪.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\佛光普照.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	640	0	2	3	0	3	636	-1	6	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		60					0	0	1	-1	0	\script\skill\npc\wuxing_boss.lua	seriesdamage_p	huoboss_xiahuozizi	firedamage_v	huoboss_xiahuozizi	skill_cost_v	huoboss_xiahuozizi	allres_p	huoboss_xiahuozizi																																		Đạn va chạm tung hoa
Ngũ Hành Trận-BOSS Mộc-Hoa Sinh Mệnh-Đạn		2089		0	\spr\Ui\技能图标\icon_sk_em_32.spr		0	0	40	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	lifereplenish_v	muboss_smhua																																								
Ngũ Hành Trận-BOSS Mộc-Hoa Sinh Mệnh-Kỹ năng giảm sinh lực		2090		0	\spr\Ui\skill\悲书清风.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr			19	3	0	0	0	640	0	0	0	0	6	594	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-1	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	lifereplenish_v	muboss_kxhua																																								BUFF Hoa Độc
Trạng thái Như Được Thần Trợ		2091		2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	0	0	0	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qiyu.lua	lifemax_yan_v	ruyoushenzhu	add_five_boss_damage	ruyoushenzhu																																						
Ngũ Hành Trận-BUFF Thường	Vòng tròn  hồi phục thuộc tính	2092	503	2	\spr\Ui\技能图标\icon_sk_em_22.spr				40	2	1	2	0	180	0	0	0	0	7	2093	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	fatallystrikeres_p	boss_guanghuan	fasthitrecover_v	boss_guanghuan	freezetimereduce_p	boss_guanghuan	poisontimereduce_p	boss_guanghuan	stuntimereduce_p	boss_guanghuan	anti_block_rate	boss_guanghuan	anti_do_stun_p	boss_guanghuan																												Vòng tròn  miễn dịch.
Ngũ Hành Trận-BUFF Thường-Đạn		2093		0	\spr\Ui\技能图标\icon_sk_em_22.spr		0	0	40	2	0	2	0	180	0	0	0	0	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	fatallystrikeres_p	boss_guanghuan	fasthitrecover_v	boss_guanghuan	freezetimereduce_p	boss_guanghuan	poisontimereduce_p	boss_guanghuan	stuntimereduce_p	boss_guanghuan	anti_block_rate	boss_guanghuan	anti_do_stun_p	boss_guanghuan																												Vòng tròn  miễn dịch.
Ngũ Hành Trận-BUFF Mạnh	Vòng tròn  hồi phục thuộc tính	2094	503	2	\spr\Ui\技能图标\icon_sk_em_22.spr				115	2	1	2	0	180	0	0	0	0	7	2095	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	fatallystrikeres_p	boss_guanghuan	fasthitrecover_v	boss_guanghuan	freezetimereduce_p	boss_guanghuan	poisontimereduce_p	boss_guanghuan	stuntimereduce_p	boss_guanghuan	anti_block_rate	boss_guanghuan	anti_do_stun_p	boss_guanghuan																												Vòng tròn  miễn dịch.
Ngũ Hành Trận-BUFF Mạnh-Đạn		2095		0	\spr\Ui\技能图标\icon_sk_em_22.spr		0	0	115	2	0	2	0	180	0	0	0	0	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	fatallystrikeres_p	boss_guanghuan	fasthitrecover_v	boss_guanghuan	freezetimereduce_p	boss_guanghuan	poisontimereduce_p	boss_guanghuan	stuntimereduce_p	boss_guanghuan	anti_block_rate	boss_guanghuan	anti_do_stun_p	boss_guanghuan																												Vòng tròn  miễn dịch.
Ngũ Hành Trận-BOSS Tấn Công Bị Động	Hỗ trợ bị động	2096	11	3	\spr\Ui\技能图标\棍法.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\wuxing_boss.lua	firedamage_v	boss_beidong	poisondamage_v	boss_beidong	physicsdamage_v	boss_beidong	colddamage_v	boss_beidong	lightingdamage_v	boss_beidong																																Tăng hiệu quả sử dụng côn.
La Hán Trận (Độc Cô Thiên Phong)	Hỗ trợ bị động	2097	11	3	\spr\Ui\技能图标\棍法.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\boss_libaiskill.lua	fasthitrecover_v	luohanzhen_hj	fatallystrikeres_p	luohanzhen_hj	freezetimereduce_p	luohanzhen_hj	poisontimereduce_p	luohanzhen_hj	stuntimereduce_p	luohanzhen_hj	npcdecrease_damage	luohanzhen_hj																														
Bế Nguyệt Phất Trần (Kiếm Tiên Lý Bạch)	Vòng tròn  hồi phục thuộc tính	2098	503	2	\spr\Ui\技能图标\icon_sk_em_120.spr				55	2	1	2	0	180	0	0	0	2	7	2099	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\boss_libaiskill.lua	fastwalkrun_p	emei1204	lifereplenish_v	emei1204	manareplenish_v	emei1204	allres_yan_p	emei1204	meleedamagereturn_p	emei1204	rangedamagereturn_p	emei1204	anti_block_rate	emei1204	block_rate	emei1204	enhancehit_rate	emei1204	anti_allres_yan_p	emei1204	anti_sorbdamage_yan_p	emei1204	poisondamagereturn_p	emei1204	anti_enhancehit_rate	emei1204	attackratingenhance_p	emei1204	sorbdamage_yan_p	emei1204	skill_enhance	emei1204		emei1204		emei1204		emei1204				Boss Kiếm Tiên Lý Bạch chuyên dùng Bế Nguyệt Phất Trần, nhân đôi hiệu ứng và phản 110% sát thương
Kĩ năng Bế Nguyệt Phất Trần (Kiếm Tiên Lý Bạch)	Vòng sáng	2099		0	\spr\Ui\技能图标\icon_sk_sl_01.spr				55	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\boss_libaiskill.lua	fastwalkrun_p	emei1204	lifereplenish_v	emei1204	manareplenish_v	emei1204	allres_yan_p	emei1204	meleedamagereturn_p	emei1204	rangedamagereturn_p	emei1204	anti_block_rate	emei1204	block_rate	emei1204	enhancehit_rate	emei1204	anti_allres_yan_p	emei1204	anti_sorbdamage_yan_p	emei1204	poisondamagereturn_p	emei1204	sorbdamage_yan_p	emei1204	attackratingenhance_p	emei1204	sorbdamage_yan_p	emei1204	skill_enhance	emei1204		emei1204		emei1204		emei1204				
Uy Chấn Thiên Hạ		2100		3	\spr\Ui\技能图标\shengming_4th.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\playertitle-all.lua	lifemax_yan_v	weizhentianxia	allres_yan_p	weizhentianxia	skill_enhance	weizhentianxia	anti_block_rate	weizhentianxia																																		Hợp thành kĩ năng công kích
Thuộc tính danh hiệu Việt Nam (Võ Lâm Minh Chủ)		2101		3	\spr\Ui\技能图标\shengming_4th.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\playertitle-jiuwuzhizun.lua	lifemax_yan_v	AddLife	fasthitrecover_yan_v	AddFasthitrecover_yan_v	anti_enhancehiteffect_rate	dikangzhongjixiaoguo	anti_block_rate	chaijiegedang	add_damage_p	gongjizhisi																																Hợp thành kĩ năng công kích
Thuộc tính danh hiệu Việt Nam (Thập Đại Cao Thủ)		2102		3	\spr\Ui\技能图标\shengming_4th.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\playertitle-yiliugaoshou.lua	lifemax_yan_v	AddLife	fasthitrecover_yan_v	AddFasthitrecover_yan_v	anti_enhancehiteffect_rate	dikangzhongjixiaoguo	anti_block_rate	chaijiegedang	add_damage_p	gongjizhisi																																Hợp thành kĩ năng công kích
Thuộc tính danh hiệu Việt Nam ( Tuyệt Đỉnh PK)		2103		3	\spr\Ui\技能图标\shengming_4th.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\playertitle-sihaiyangsheng.lua	lifemax_yan_v	AddLife	skill_enhance	AddSkillEnhance	anti_block_rate	chaijiegedang	add_damage_p	gongjizhisi																																		Hợp thành kĩ năng công kích
Miễn dịch băng 	Hỗ trợ bị động	2104	11	3	\spr\Ui\技能图标\棍法.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\mianyijuexue.lua	fasthitrecover_yan_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p																																	Tăng hiệu quả sử dụng côn.
Lưu Thủy 	Vòng tròn  hồi phục thuộc tính	2105	503	2	\spr\Ui\技能图标\icon_sk_em_22.spr				39	2	1	2	0	180	0	0	0	2	7	1924	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\biggoldboss.lua	fastwalkrun_p	liushui2	anti_block_rate	liushui2	block_rate	liushui2	fatallystrikeres_p	liushui2	anti_allres_yan_p	liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		liushui2		Nga Mi Độc Môn Tâm pháp, tăng tốc độ di chuyển cho đồng đội.
Khí Doanh Đan Điền-Đốc Mạch		2106		2	\spr\Ui\技能图标\经脉\气盈丹田.spr				169	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\qiyingdantian.lua	five_elements_enhance_v	qydt_du																																								Cường Hóa Ngũ Hành Tăng 200
Khí Doanh Đan Điền-Nhâm Mạch		2107		2	\spr\Ui\技能图标\经脉\气盈丹田.spr				169	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\qiyingdantian.lua	five_elements_resist_v	qydt_ren																																								Nhược Hóa Ngũ Hành Tăng 200
Khí Doanh Đan Điền-Xung Mạch		2108		2	\spr\Ui\技能图标\经脉\气盈丹田.spr				169	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\qiyingdantian.lua	lifemax_yan_v	qydt_chong																																								Sinh Lực Tối Đa Tăng 5000 (Dương)
Khí Doanh Đan Điền-Đới Mạch		2109		2	\spr\Ui\技能图标\经脉\气盈丹田.spr				169	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\qiyingdantian.lua	physicsres_yan_p	qydt_dai																																								Vật Phòng Tăng 5% (Dương)
Khí Doanh Đan Điền-Âm Duy Mạch		2110		2	\spr\Ui\技能图标\经脉\气盈丹田.spr				169	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\qiyingdantian.lua	coldres_yan_p	qydt_yinwei																																								Băng Phòng Tăng 5% (Dương)
Khí Doanh Đan Điền-Dương Duy Mạch		2111		2	\spr\Ui\技能图标\经脉\气盈丹田.spr				169	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\qiyingdantian.lua	fireres_yan_p	qydt_yangwei																																								Hỏa PhòngTăng 5% (Dương)
Khí Doanh Đan Điền-Âm Khiêu Mạch		2112		2	\spr\Ui\技能图标\经脉\气盈丹田.spr				169	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\qiyingdantian.lua	lightingres_yan_p	qydt_yinqiao																																								Lôi Phòng Tăng 5% (Dương)
Khí Doanh Đan Điền-Dương Khiêu Mạch		2113		2	\spr\Ui\技能图标\经脉\气盈丹田.spr				169	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\qiyingdantian.lua	poisonres_yan_p	qydt_yangqiao																																								Độc Phòng Tăng 5% (Dương)
